host_is_superhost,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,room_type_Private room,room_type_Shared room,minimum_nights_log,min_nights_very_low,min_nights_low,min_nights_medium,city_Boroondara,city_Darebin,city_Glen Eira,city_Melbourne,city_Moreland,city_Other,city_Port Phillip,city_Stonnington,city_Whitehorse,city_Yarra,city_Yarra Ranges,accommodates bedrooms,accommodates bathrooms,bedrooms bathrooms,number_of_reviews_log,calculated_host_listings_count_log
-0.63163909964464,-0.24974334255597605,-0.1279892333751362,-1.1662568073582509,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,0.15133025511189985,-0.5852277180294638,-1.6579879950064271,1.045084428276411,-0.4124172774111976,False,False,1.9123879222081661,False,False,True,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,3.5738952520642338,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.6878444430097179,0.5940239114857941,0.3004040453782973,-0.8800256274956196,-0.5317382384693609
-0.63163909964464,0.4097757682143632,-0.2108941440747629,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.09356517186937445,-0.11169148611281851,-0.37193967355944474,-0.9568604917874762,-0.4124172774111976,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,3.036484496130039,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.11843617077962014,-0.5317382384693609
-0.63163909964464,-0.21407533343869595,-0.09958613774446289,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.09356517186937445,-0.6089045296252961,0.6802816803517225,1.045084428276411,3.5209882515810564,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,3.5738952520642338,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.9388035790450787,1.5087306096762796
-0.63163909964464,-0.05462189947062131,-0.3820587224652179,0.6441519366189511,-0.5093422887119936,0.5022315325804526,-0.02923019865876211,-0.09356517186937445,-0.5852277180294638,-0.8395936086310748,1.045084428276411,-0.21897110385420152,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.3235134143428024,-0.32809382167575957,-0.2558077582678599,-0.8800256274956196,-0.24714313092062165
-0.63163909964464,0.0706333012162444,-0.4992340779088815,1.0967541226132518,1.3113531513681445,0.5022315325804526,0.6225652701346738,-0.09356517186937445,-0.5852277180294638,-0.13811270602362977,1.045084428276411,0.4258494746691188,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.5508245038639831,1.438231974964892,0.6586029029658295,-0.8800256274956196,0.3547677586849535
-0.63163909964464,-0.7551000863824207,-0.06292664757337871,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,0.15133025511189985,-0.6325813412211283,0.6802816803517225,-0.9568604917874762,-0.4124172774111976,False,False,1.9123879222081661,False,False,True,-0.15963326475270811,-0.18134360288136878,6.5308913919067235,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-1.0012533214839499,-0.5317382384693609
-0.63163909964464,-0.05650459207945512,-0.39909630824246656,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.09356517186937445,-0.6089045296252961,-0.48885315732735224,1.045084428276411,-0.21897110385420152,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.9388035790450787,-0.24714313092062165
1.5831825492794855,-0.6178502991159194,-0.081969597471904,0.19154975062465057,-0.5093422887119936,0.5022315325804526,-0.02923019865876211,-0.011933362875616357,-0.6325813412211283,0.6802816803517225,-0.9568604917874762,-0.3479352195588656,False,False,0.5508159328391753,False,True,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,2.733503150480023,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.09620232482162176,-0.09756438838537115,-0.2558077582678599,-1.0012533214839499,-0.4276113654862073
-0.63163909964464,-0.18056560974218416,-0.12811890697737854,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.011933362875616357,-0.514197283241967,0.3295412290480002,-0.9568604917874762,-0.28345316170653356,False,False,0.5508159328391753,False,True,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,3.5738952520642338,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.7219526700912232,-0.3333116628896244
1.5831825492794855,-0.6061423290605972,2.622678493956922,-0.7136546213639505,0.4010054313280755,-0.58978814843344,-0.6810256674521981,-0.09356517186937445,0.0777230066538396,0.5633681965838151,1.045084428276411,-0.28345316170653356,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,4.911906887176576,0.42090503775521204,-0.28617937925932535,-0.2365082508547386,0.07485048831320812,-0.3333116628896244
-0.63163909964464,0.8248109837388558,0.3078605254229387,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.09356517186937445,-0.37213641366697336,0.0957142615121852,-0.9568604917874762,-0.4124172774111976,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,2.077447826946374,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.46543235532437477,-0.5317382384693609
-0.63163909964464,0.16075829247291124,-0.4255756578428968,0.19154975062465057,1.3113531513681445,0.5022315325804526,-0.02923019865876211,-0.011933362875616357,-0.5852277180294638,-1.6579879950064271,1.045084428276411,3.7789164829903843,False,False,0.5508159328391753,False,True,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.09620232482162176,0.2511893691254177,0.6586029029658295,-0.8800256274956196,1.564213843609541
-0.63163909964464,0.12947803588338674,-0.41408505110276883,1.0967541226132518,-0.5093422887119936,0.5022315325804526,1.27436073892811,-0.09356517186937445,-0.4194900368586379,0.4464547128159077,1.045084428276411,-0.21897110385420152,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.5508245038639831,-0.5586232549661482,-0.2558077582678599,-0.5438483149572586,-0.24714313092062165
1.5831825492794855,-0.6604054513421236,-0.2262124104419526,0.19154975062465057,1.3113531513681445,0.5022315325804526,-0.02923019865876211,-0.0527492673724954,-0.6325813412211283,0.6802816803517225,-0.9568604917874762,1.2641162267494352,False,False,-0.014287500716651063,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,2.733503150480023,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.09620232482162176,0.2511893691254177,0.6586029029658295,-1.0012533214839499,0.8171844959267036
